review,rating,date,bank,source,sentiment_label,sentiment_score,identified_themes
You guys keeps getting worst,1,2025-05-22,Bank of Abyssinia,Google Play Store,negative,0.9997075200080872,Other
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,Bank of Abyssinia,Google Play Store,negative,0.9990266561508179,"Transaction Performance, User Interface & Experience, Feature Requests"
BoA,2,2025-05-20,Bank of Abyssinia,Google Play Store,negative,0.7410538196563721,Other
but not opening on android,4,2025-05-19,Bank of Abyssinia,Google Play Store,negative,0.9952228665351868,Other
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,Bank of Abyssinia,Google Play Store,negative,0.9997984766960144,Other
amazing,5,2025-05-18,Bank of Abyssinia,Google Play Store,positive,0.999875545501709,Other
excellent app,4,2025-05-16,Bank of Abyssinia,Google Play Store,positive,0.9998356103897095,Other
excellent,5,2025-05-15,Bank of Abyssinia,Google Play Store,positive,0.9998434782028198,Other
ሞላዬ ከበደ,5,2025-05-14,Bank of Abyssinia,Google Play Store,negative,0.7850590348243713,Other
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,Bank of Abyssinia,Google Play Store,negative,0.9992283582687378,Other
nice,5,2025-05-10,Bank of Abyssinia,Google Play Store,positive,0.9998552799224854,Other
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,Bank of Abyssinia,Google Play Store,negative,0.9994921684265137,"Account Access Issues, Customer Support, Feature Requests"
Best app,5,2025-05-09,Bank of Abyssinia,Google Play Store,positive,0.999686598777771,Other
liking this application good 👍,5,2025-05-07,Bank of Abyssinia,Google Play Store,positive,0.9996829032897949,Other
"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,Bank of Abyssinia,Google Play Store,negative,0.9989790916442871,Other
wow,5,2025-04-28,Bank of Abyssinia,Google Play Store,positive,0.999592125415802,Other
it's really good 👍,5,2025-04-23,Bank of Abyssinia,Google Play Store,positive,0.9998701810836792,Other
Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,Bank of Abyssinia,Google Play Store,negative,0.9995198249816895,Transaction Performance
"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,Bank of Abyssinia,Google Play Store,negative,0.9997255206108093,Account Access Issues
Best,2,2025-04-19,Bank of Abyssinia,Google Play Store,positive,0.9997941851615906,Other
It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,Bank of Abyssinia,Google Play Store,negative,0.9996699094772339,"Transaction Performance, Feature Requests"
yideg,1,2025-04-18,Bank of Abyssinia,Google Play Store,negative,0.7675806283950806,Other
አይከፍትም እኮ,1,2025-04-17,Bank of Abyssinia,Google Play Store,negative,0.7850590348243713,Other
great boa,5,2025-04-10,Bank of Abyssinia,Google Play Store,positive,0.9992689490318298,Other
boa of mobile backing,5,2025-04-09,Bank of Abyssinia,Google Play Store,negative,0.980626106262207,Other
faster bank of Abissinya,5,2025-04-08,Bank of Abyssinia,Google Play Store,positive,0.9722142815589905,Transaction Performance
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,Bank of Abyssinia,Google Play Store,negative,0.9996716976165771,User Interface & Experience
it just doesn't work...so frustrating,1,2025-04-07,Bank of Abyssinia,Google Play Store,negative,0.999774158000946,Other
like,5,2025-04-06,Bank of Abyssinia,Google Play Store,positive,0.9910564422607422,Other
it's not work correctly... you must have update it,1,2025-04-06,Bank of Abyssinia,Google Play Store,negative,0.9998013377189636,Feature Requests
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,Bank of Abyssinia,Google Play Store,positive,0.9575352072715759,"Account Access Issues, Transaction Performance"
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,Bank of Abyssinia,Google Play Store,negative,0.5856841206550598,Account Access Issues
good but they don't update enough don't add new things,3,2025-04-04,Bank of Abyssinia,Google Play Store,negative,0.9693678617477417,Feature Requests
very good,5,2025-04-03,Bank of Abyssinia,Google Play Store,positive,0.9998520612716675,Other
thank you,5,2025-04-02,Bank of Abyssinia,Google Play Store,positive,0.9998352527618408,Other
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,Bank of Abyssinia,Google Play Store,negative,0.9990907907485962,Transaction Performance
"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,Bank of Abyssinia,Google Play Store,negative,0.9973751306533813,Other
good application,5,2025-03-30,Bank of Abyssinia,Google Play Store,positive,0.999854564666748,Other
this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,Bank of Abyssinia,Google Play Store,negative,0.9995684027671814,Transaction Performance
"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,Bank of Abyssinia,Google Play Store,negative,0.9996182918548584,Other
always problematic hardly works,1,2025-03-26,Bank of Abyssinia,Google Play Store,negative,0.9995555281639099,Other
considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,Bank of Abyssinia,Google Play Store,negative,0.9997418522834778,Other
best app,5,2025-03-25,Bank of Abyssinia,Google Play Store,positive,0.999686598777771,Other
"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,Bank of Abyssinia,Google Play Store,negative,0.9998050332069397,Other
great BoA,5,2025-03-22,Bank of Abyssinia,Google Play Store,positive,0.9992689490318298,Other
best,5,2025-03-21,Bank of Abyssinia,Google Play Store,positive,0.9997941851615906,Other
i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,Bank of Abyssinia,Google Play Store,negative,0.9988333582878113,Transaction Performance
there is no speed,1,2025-03-19,Bank of Abyssinia,Google Play Store,negative,0.9994422793388367,Other
"For anyone who wants to download it, just don't!!!",1,2025-03-19,Bank of Abyssinia,Google Play Store,negative,0.9993981122970581,Other
wonderful,5,2025-03-19,Bank of Abyssinia,Google Play Store,positive,0.9998772144317627,Other
all worck,5,2025-03-19,Bank of Abyssinia,Google Play Store,negative,0.9971314668655396,Other
Loved it,5,2025-03-14,Bank of Abyssinia,Google Play Store,positive,0.9998797178268433,Other
Wow,1,2025-03-14,Bank of Abyssinia,Google Play Store,positive,0.999592125415802,Other
"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,Bank of Abyssinia,Google Play Store,negative,0.9985970854759216,"Account Access Issues, User Interface & Experience, Feature Requests"
Improved to be the best,5,2025-03-11,Bank of Abyssinia,Google Play Store,positive,0.9998570680618286,Other
"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,Bank of Abyssinia,Google Play Store,negative,0.9974843263626099,"Account Access Issues, Transaction Performance, User Interface & Experience"
BoA Greqt Ethiopian bank.,5,2025-03-11,Bank of Abyssinia,Google Play Store,negative,0.8457719683647156,Other
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,Bank of Abyssinia,Google Play Store,negative,0.9994600415229797,User Interface & Experience
Almost better compared to cbe where it is not qualified for,4,2025-03-09,Bank of Abyssinia,Google Play Store,negative,0.9741679430007935,Other
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,Bank of Abyssinia,Google Play Store,positive,0.9998214840888977,Other
Wonderfull app,5,2025-03-08,Bank of Abyssinia,Google Play Store,positive,0.9998815059661865,Other
i can't use this app why?,5,2025-03-07,Bank of Abyssinia,Google Play Store,negative,0.9993101358413696,Other
Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,Bank of Abyssinia,Google Play Store,negative,0.9997013211250305,Account Access Issues
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,Bank of Abyssinia,Google Play Store,negative,0.9998133778572083,Other
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,Bank of Abyssinia,Google Play Store,negative,0.9959415793418884,Other
Good app,5,2025-03-03,Bank of Abyssinia,Google Play Store,positive,0.9998493194580078,Other
"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,Bank of Abyssinia,Google Play Store,negative,0.9916398525238037,Other
It has good features but sometimes it doesn't work...0,1,2025-03-02,Bank of Abyssinia,Google Play Store,negative,0.9956711530685425,Feature Requests
Very poor proformance,1,2025-03-01,Bank of Abyssinia,Google Play Store,negative,0.9998043179512024,Other
It's not opening. Really frustrating,1,2025-03-01,Bank of Abyssinia,Google Play Store,negative,0.9997020363807678,Other
Verry Amazing App from all IB,5,2025-03-01,Bank of Abyssinia,Google Play Store,positive,0.9997394680976868,Other
Not working on this days,1,2025-02-26,Bank of Abyssinia,Google Play Store,negative,0.9972773194313049,Other
Thank you BoA,5,2025-02-23,Bank of Abyssinia,Google Play Store,positive,0.9998399019241333,Other
best banking app in the wworld,5,2025-02-22,Bank of Abyssinia,Google Play Store,positive,0.999572217464447,Other
Nice app and it's easy to use,5,2025-02-21,Bank of Abyssinia,Google Play Store,positive,0.999751627445221,User Interface & Experience
"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,Bank of Abyssinia,Google Play Store,negative,0.9992678761482239,"Transaction Performance, Feature Requests"
This is help full i like ittttt,5,2025-02-14,Bank of Abyssinia,Google Play Store,positive,0.9977995753288269,Customer Support
The is not functional at all?,2,2025-02-12,Bank of Abyssinia,Google Play Store,negative,0.9997331500053406,Other
Best bank,5,2025-02-08,Bank of Abyssinia,Google Play Store,positive,0.9997438788414001,Other
Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,Bank of Abyssinia,Google Play Store,positive,0.9997236132621765,User Interface & Experience
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
I have been using this app for two years.It is amazing.,5,2025-02-01,Bank of Abyssinia,Google Play Store,positive,0.9998595714569092,Other
Good 👍,5,2025-01-31,Bank of Abyssinia,Google Play Store,positive,0.9998576641082764,Other
Sad experience,1,2025-01-30,Bank of Abyssinia,Google Play Store,negative,0.9990687966346741,Other
Always do update and that is annoying,3,2025-01-27,Bank of Abyssinia,Google Play Store,negative,0.9994439482688904,Feature Requests
"Best app, somehow waiting a few minutes",5,2025-01-23,Bank of Abyssinia,Google Play Store,negative,0.6387040019035339,Other
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Bank of Abyssinia,Google Play Store,negative,0.9946038126945496,Other
Whenever I try to sign in app close please fixed it out,2,2025-01-21,Bank of Abyssinia,Google Play Store,negative,0.9976611137390137,Account Access Issues
Beter,5,2025-01-21,Bank of Abyssinia,Google Play Store,positive,0.6771945357322693,Other
Boa,4,2025-01-18,Bank of Abyssinia,Google Play Store,negative,0.7410538196563721,Other
በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,Bank of Abyssinia,Google Play Store,negative,0.9979276657104492,Transaction Performance
Aadan Axmed Barkhadle,5,2025-01-17,Bank of Abyssinia,Google Play Store,positive,0.6127505898475647,Other
😡😡😡🤬🤬🤬,1,2025-01-16,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
Horrible customer service and app crashes Horrible!!,1,2025-01-15,Bank of Abyssinia,Google Play Store,negative,0.9997913241386414,"User Interface & Experience, Customer Support"
I love it,5,2025-01-14,Bank of Abyssinia,Google Play Store,positive,0.9998799562454224,Other
It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,Bank of Abyssinia,Google Play Store,negative,0.9985793828964233,Other
Good🙏,5,2025-01-12,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
Like to much,5,2025-01-11,Bank of Abyssinia,Google Play Store,positive,0.9997984766960144,Other
Thank you,5,2025-01-10,Bank of Abyssinia,Google Play Store,positive,0.9998352527618408,Other
Perfect,5,2025-01-09,Bank of Abyssinia,Google Play Store,positive,0.9998517036437988,Other
The best of best,5,2025-01-09,Bank of Abyssinia,Google Play Store,positive,0.9998393058776855,Other
I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,Bank of Abyssinia,Google Play Store,negative,0.9016596078872681,User Interface & Experience
Great 👍,5,2025-01-04,Bank of Abyssinia,Google Play Store,positive,0.9997692704200745,Other
Fast and suitable for the customers.,5,2025-01-04,Bank of Abyssinia,Google Play Store,positive,0.9997920393943787,"Transaction Performance, User Interface & Experience"
Good app and helpful,5,2025-01-03,Bank of Abyssinia,Google Play Store,positive,0.9998565912246704,Customer Support
"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,Bank of Abyssinia,Google Play Store,negative,0.9978498220443726,"Transaction Performance, Feature Requests"
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Bank of Abyssinia,Google Play Store,negative,0.9992759823799133,Other
It doesn't work at all.,2,2025-01-02,Bank of Abyssinia,Google Play Store,negative,0.9997771382331848,Other
this app is not available,1,2025-01-02,Bank of Abyssinia,Google Play Store,negative,0.9997593760490417,Other
Wow what amazing,5,2024-12-30,Bank of Abyssinia,Google Play Store,positive,0.9998555183410645,Other
love it,5,2024-12-30,Bank of Abyssinia,Google Play Store,positive,0.9998753070831299,Other
በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,Bank of Abyssinia,Google Play Store,negative,0.9733066558837891,Other
Lemn embi yilal??,5,2024-12-30,Bank of Abyssinia,Google Play Store,negative,0.9906971454620361,Other
Good,5,2024-12-30,Bank of Abyssinia,Google Play Store,positive,0.9998161196708679,Other
It's useless app downgraded.,1,2024-12-29,Bank of Abyssinia,Google Play Store,negative,0.9998070597648621,Other
Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,Bank of Abyssinia,Google Play Store,negative,0.7652353644371033,Other
Nice,5,2024-12-26,Bank of Abyssinia,Google Play Store,positive,0.9998552799224854,Other
When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,Bank of Abyssinia,Google Play Store,negative,0.9997933506965637,Other
አይሰራም ሼም ነው፤,1,2024-12-23,Bank of Abyssinia,Google Play Store,negative,0.8616330027580261,Other
Not that much bad,3,2024-12-22,Bank of Abyssinia,Google Play Store,positive,0.9988158941268921,Other
Fine,5,2024-12-21,Bank of Abyssinia,Google Play Store,positive,0.9998335838317871,Other
The dirtiest application ever seen...,1,2024-12-20,Bank of Abyssinia,Google Play Store,negative,0.995487630367279,Other
Nic ap,5,2024-12-19,Bank of Abyssinia,Google Play Store,positive,0.9873360991477966,Other
The forest app ever,1,2024-12-19,Bank of Abyssinia,Google Play Store,positive,0.9840953946113586,Other
"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,Bank of Abyssinia,Google Play Store,negative,0.9967040419578552,Feature Requests
Bank of abissena,1,2024-12-17,Bank of Abyssinia,Google Play Store,positive,0.9480118751525879,Other
"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,Bank of Abyssinia,Google Play Store,negative,0.9888866543769836,User Interface & Experience
GOOD,5,2024-12-15,Bank of Abyssinia,Google Play Store,positive,0.9998161196708679,Other
The worst banking app ever. Never works!,1,2024-12-14,Bank of Abyssinia,Google Play Store,negative,0.9998007416725159,Other
Poorly functioning app,3,2024-12-13,Bank of Abyssinia,Google Play Store,negative,0.999775230884552,Other
Very nice,5,2024-12-13,Bank of Abyssinia,Google Play Store,positive,0.9998563528060913,Other
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,Bank of Abyssinia,Google Play Store,negative,0.9998007416725159,Other
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,Bank of Abyssinia,Google Play Store,negative,0.9997615218162537,Other
"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,Bank of Abyssinia,Google Play Store,positive,0.9543284177780151,"Customer Support, Feature Requests"
"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,Bank of Abyssinia,Google Play Store,negative,0.9997000694274902,Feature Requests
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,Bank of Abyssinia,Google Play Store,negative,0.9941067695617676,Other
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,Bank of Abyssinia,Google Play Store,negative,0.9996792078018188,Other
It's better to say I don't use boa rather than pulling your phone out and opening this app,1,2024-12-01,Bank of Abyssinia,Google Play Store,negative,0.9981752634048462,Other
My attention is very important because it will be the most difficult time for me,5,2024-11-30,Bank of Abyssinia,Google Play Store,positive,0.9926175475120544,Other
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,Bank of Abyssinia,Google Play Store,negative,0.9998001456260681,"Account Access Issues, Transaction Performance"
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,Bank of Abyssinia,Google Play Store,positive,0.8064295649528503,Other
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,Bank of Abyssinia,Google Play Store,negative,0.9997996687889099,Other
exellent digital transaction of money,5,2024-11-27,Bank of Abyssinia,Google Play Store,negative,0.9944479465484619,Transaction Performance
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,Bank of Abyssinia,Google Play Store,negative,0.9997497200965881,Feature Requests
Great,5,2024-11-25,Bank of Abyssinia,Google Play Store,positive,0.9998630285263062,Other
👏👏👏,5,2024-11-24,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
Money,5,2024-11-24,Bank of Abyssinia,Google Play Store,positive,0.9659326076507568,Other
It needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play Store,negative,0.998616099357605,Other
Hey Google,5,2024-11-21,Bank of Abyssinia,Google Play Store,positive,0.9950044751167297,Other
ab,3,2024-11-20,Bank of Abyssinia,Google Play Store,positive,0.9603193998336792,Other
Ademtahir,5,2024-11-20,Bank of Abyssinia,Google Play Store,positive,0.9930110573768616,Other
✌️✌️,5,2024-11-20,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
Please this app on my android phone,3,2024-11-20,Bank of Abyssinia,Google Play Store,positive,0.6488640308380127,Other
GOAT 🐐 🐐,5,2024-11-19,Bank of Abyssinia,Google Play Store,negative,0.9337347149848938,Other
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,Bank of Abyssinia,Google Play Store,negative,0.9994460940361023,Transaction Performance
Fast and reliable,5,2024-11-18,Bank of Abyssinia,Google Play Store,positive,0.9998595714569092,Transaction Performance
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,Bank of Abyssinia,Google Play Store,negative,0.9998020529747009,Feature Requests
Very good,5,2024-11-14,Bank of Abyssinia,Google Play Store,positive,0.9998520612716675,Other
One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play Store,negative,0.9997566342353821,Other
❤❤❤❤❤❤,5,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
Oene,5,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.8278861045837402,Other
i find it interesting specially in reciept downloading,1,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.9981314539909363,Other
it good,5,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.9998427629470825,Other
"This app crashes everytime, please fix it",1,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.9996472597122192,User Interface & Experience
አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.9964038133621216,Other
I need a support the app is not working,5,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.9998034834861755,Customer Support
Bast bank of ethiopia,5,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.9978061318397522,Other
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.9990527033805847,Transaction Performance
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.9878897070884705,Other
The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.999774158000946,Other
Wweeeer,4,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.8910733461380005,Other
Infinx,5,2024-11-12,Bank of Abyssinia,Google Play Store,negative,0.9042559862136841,Other
Great service,5,2024-11-12,Bank of Abyssinia,Google Play Store,positive,0.9998434782028198,Other
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,Bank of Abyssinia,Google Play Store,negative,0.9997187256813049,Other
senayt Mesfin,4,2024-11-08,Bank of Abyssinia,Google Play Store,positive,0.887482225894928,Other
Bad app vety bad.,1,2024-11-07,Bank of Abyssinia,Google Play Store,negative,0.9998058676719666,Other
Abessnya Banke,5,2024-11-05,Bank of Abyssinia,Google Play Store,negative,0.987365186214447,Other
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,Bank of Abyssinia,Google Play Store,negative,0.9997209906578064,Other
Okay,5,2024-11-03,Bank of Abyssinia,Google Play Store,positive,0.9997709393501282,Other
Professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play Store,positive,0.9616295695304871,Other
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,Bank of Abyssinia,Google Play Store,negative,0.993607759475708,"Transaction Performance, User Interface & Experience"
አይሰራም አስተካክሉት,5,2024-10-26,Bank of Abyssinia,Google Play Store,negative,0.7850590348243713,Other
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play Store,negative,0.9962698221206665,Other
Fast transfer,5,2024-10-24,Bank of Abyssinia,Google Play Store,positive,0.9989985823631287,Transaction Performance
"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia,Google Play Store,negative,0.9989662170410156,Other
Amrumehamed,1,2024-10-21,Bank of Abyssinia,Google Play Store,positive,0.6924049258232117,Other
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,Bank of Abyssinia,Google Play Store,positive,0.9683735966682434,Other
ደደገነሐ,5,2024-10-15,Bank of Abyssinia,Google Play Store,negative,0.697056770324707,Other
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia,Google Play Store,negative,0.9995194673538208,"Transaction Performance, User Interface & Experience"
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,Bank of Abyssinia,Google Play Store,negative,0.999660849571228,Transaction Performance
Good App,4,2024-10-12,Bank of Abyssinia,Google Play Store,positive,0.9998493194580078,Other
Best app to me,5,2024-10-11,Bank of Abyssinia,Google Play Store,positive,0.9978218078613281,Other
BOA,5,2024-10-11,Bank of Abyssinia,Google Play Store,negative,0.7410538196563721,Other
Abdulkadir,5,2024-10-11,Bank of Abyssinia,Google Play Store,positive,0.981449544429779,Other
Bad,1,2024-10-10,Bank of Abyssinia,Google Play Store,negative,0.999782383441925,Other
If it is possible I would gove0 star,1,2024-10-08,Bank of Abyssinia,Google Play Store,negative,0.9928192496299744,Other
Nise mobile bankig,4,2024-10-05,Bank of Abyssinia,Google Play Store,negative,0.9858755469322205,Other
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,Bank of Abyssinia,Google Play Store,negative,0.9532791972160339,Transaction Performance
Ok,5,2024-10-04,Bank of Abyssinia,Google Play Store,positive,0.9997851252555847,Other
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play Store,negative,0.9992843270301819,Other
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play Store,negative,0.998016357421875,"User Interface & Experience, Feature Requests"
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia,Google Play Store,negative,0.9964292645454407,"Transaction Performance, Feature Requests"
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,Bank of Abyssinia,Google Play Store,negative,0.6597357392311096,Other
Worest app,1,2024-10-03,Bank of Abyssinia,Google Play Store,negative,0.7789776921272278,Other
